TRINITY_DN4629_c0_g1_i1.p1	XP_035441082.1	69.397	232	71	0	1	232	1	232	1.97e-126	357	234	232	99	XP_035441082.1 glutathione S-transferase 1-1 [Spodoptera frugiperda]
TRINITY_DN4629_c0_g1_i1.p1	XP_050562948.1	38.208	212	123	3	1	209	1	207	1.46e-37	131	234	216	89	XP_050562948.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN4629_c0_g1_i1.p1	XP_050562947.1	38.208	212	123	3	1	209	1	207	1.46e-37	131	234	216	89	XP_050562947.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN4629_c0_g1_i1.p1	XP_050562946.1	38.208	212	123	3	1	209	1	207	1.46e-37	131	234	216	89	XP_050562946.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN4629_c0_g1_i1.p1	XP_050562831.1	40.816	196	102	6	3	192	28	215	2.69e-37	131	234	240	81	XP_050562831.1 glutathione S-transferase D7 isoform X3 [Spodoptera frugiperda]
TRINITY_DN4629_c0_g1_i1.p1	XP_050562829.1	40.816	196	102	6	3	192	33	220	3.55e-37	130	234	245	81	XP_050562829.1 glutathione S-transferase D7 isoform X1 [Spodoptera frugiperda]
TRINITY_DN4629_c0_g1_i1.p1	XP_050562830.1	40.816	196	102	6	3	192	32	219	3.69e-37	130	234	244	81	XP_050562830.1 glutathione S-transferase D7 isoform X2 [Spodoptera frugiperda]
TRINITY_DN4629_c0_g1_i1.p1	XP_050557548.1	35.294	221	126	6	1	211	1	214	6.09e-35	124	234	217	90	XP_050557548.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN4629_c0_g1_i1.p1	XP_050557506.1	36.232	207	125	5	1	204	1	203	4.98e-32	121	234	433	87	XP_050557506.1 uncharacterized protein LOC118261723 [Spodoptera frugiperda]
TRINITY_DN4629_c0_g1_i1.p1	XP_050557506.1	32.143	196	127	4	1	193	218	410	4.19e-27	108	234	433	87	XP_050557506.1 uncharacterized protein LOC118261723 [Spodoptera frugiperda]
TRINITY_DN4629_c0_g1_i1.p1	XP_035440580.2	36.190	210	124	5	1	205	1	205	2.61e-31	115	234	221	88	XP_035440580.2 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_035441818.2	45.833	216	114	3	8	223	18	230	9.26e-65	201	224	230	96	XP_035441818.2 glutathione S-transferase 1-like [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_050557548.1	40.092	217	127	2	8	223	1	215	6.07e-59	185	224	217	96	XP_050557548.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_050563540.1	43.721	215	117	3	8	220	1	213	2.03e-58	184	224	218	95	XP_050563540.1 glutathione S-transferase 1-like [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_035428870.1	38.605	215	127	4	8	220	1	212	2.98e-57	181	224	217	95	XP_035428870.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_050557506.1	40.278	216	124	4	8	221	1	213	6.28e-57	187	224	433	96	XP_050557506.1 uncharacterized protein LOC118261723 [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_050557506.1	36.744	215	133	2	8	221	218	430	1.05e-50	170	224	433	96	XP_050557506.1 uncharacterized protein LOC118261723 [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_035447327.2	35.681	213	136	1	12	223	5	217	1.00e-51	167	224	228	95	XP_035447327.2 glutathione S-transferase 1-like isoform X2 [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_035447326.2	35.681	213	136	1	12	223	10	222	1.05e-51	167	224	233	95	XP_035447326.2 glutathione S-transferase 1-like isoform X1 [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_050558885.1	37.073	205	128	1	12	215	8	212	1.13e-51	173	224	450	96	XP_050558885.1 uncharacterized protein LOC118266848 [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_050558885.1	35.945	217	136	3	2	216	223	438	1.52e-44	154	224	450	96	XP_050558885.1 uncharacterized protein LOC118266848 [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_050557481.1	36.073	219	135	4	8	224	1	216	2.76e-48	165	224	465	98	XP_050557481.1 uncharacterized protein LOC118261724 [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_050557481.1	34.419	215	138	2	6	219	246	458	4.57e-48	164	224	465	98	XP_050557481.1 uncharacterized protein LOC118261724 [Spodoptera frugiperda]
TRINITY_DN885_c0_g1_i2.p1	XP_050556285.1	35.185	216	133	6	8	220	1	212	5.57e-46	152	224	217	95	XP_050556285.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN597_c6_g1_i1.p1	XP_050557548.1	64.977	217	76	0	1	217	1	217	1.08e-107	309	218	217	99	XP_050557548.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN597_c6_g1_i1.p1	XP_050557506.1	68.519	216	68	0	1	216	1	216	6.32e-107	315	218	433	99	XP_050557506.1 uncharacterized protein LOC118261723 [Spodoptera frugiperda]
TRINITY_DN597_c6_g1_i1.p1	XP_050557506.1	60.648	216	85	0	1	216	218	433	3.23e-95	285	218	433	99	XP_050557506.1 uncharacterized protein LOC118261723 [Spodoptera frugiperda]
TRINITY_DN597_c6_g1_i1.p1	XP_035428870.1	61.751	217	83	0	1	217	1	217	2.02e-103	298	218	217	99	XP_035428870.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN597_c6_g1_i1.p1	XP_050557481.1	62.037	216	82	0	1	216	248	463	1.67e-97	291	218	465	99	XP_050557481.1 uncharacterized protein LOC118261724 [Spodoptera frugiperda]
TRINITY_DN597_c6_g1_i1.p1	XP_050557481.1	58.140	215	90	0	1	215	1	215	1.12e-90	274	218	465	99	XP_050557481.1 uncharacterized protein LOC118261724 [Spodoptera frugiperda]
TRINITY_DN597_c6_g1_i1.p1	XP_050557549.1	52.358	212	101	0	1	212	7	218	5.57e-78	234	218	223	97	XP_050557549.1 glutathione S-transferase 1-like [Spodoptera frugiperda]
TRINITY_DN597_c6_g1_i1.p1	XP_050556285.1	40.845	213	124	2	1	212	1	212	3.01e-59	186	218	217	97	XP_050556285.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN597_c6_g1_i1.p1	XP_050556284.1	40.845	213	124	2	1	212	1	212	3.01e-59	186	218	217	97	XP_050556284.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN597_c6_g1_i1.p1	XP_035452575.1	40.845	213	124	2	1	212	1	212	3.01e-59	186	218	217	97	XP_035452575.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN597_c6_g1_i1.p1	XP_035452574.1	40.845	213	124	2	1	212	1	212	3.01e-59	186	218	217	97	XP_035452574.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN597_c6_g1_i1.p1	XP_035447327.2	42.574	202	114	1	5	204	5	206	2.60e-55	176	218	228	92	XP_035447327.2 glutathione S-transferase 1-like isoform X2 [Spodoptera frugiperda]
TRINITY_DN4220_c0_g1_i2.p1	XP_035445319.1	83.858	254	41	0	1	254	1	254	4.18e-163	452	254	254	100	XP_035445319.1 pyrimidodiazepine synthase [Spodoptera frugiperda]
TRINITY_DN4220_c0_g1_i2.p1	XP_035445318.1	83.858	254	41	0	1	254	1	254	4.18e-163	452	254	254	100	XP_035445318.1 pyrimidodiazepine synthase [Spodoptera frugiperda]
TRINITY_DN4220_c0_g1_i2.p1	XP_035445314.2	42.544	228	128	1	5	232	47	271	2.05e-58	187	254	282	90	XP_035445314.2 pyrimidodiazepine synthase [Spodoptera frugiperda]
TRINITY_DN4220_c0_g1_i2.p1	XP_035453953.1	27.434	226	155	4	13	232	15	237	3.87e-25	100	254	240	87	XP_035453953.1 pyrimidodiazepine synthase-like [Spodoptera frugiperda]
TRINITY_DN4220_c0_g1_i2.p1	XP_050557548.1	24.645	211	131	9	19	215	3	199	3.74e-04	41.2	254	217	78	XP_050557548.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN4220_c0_g1_i2.p1	XP_035428870.1	23.923	209	135	11	19	215	3	199	4.34e-04	41.2	254	217	78	XP_035428870.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN5942_c0_g1_i2.p1	XP_050556285.1	73.611	216	57	0	1	216	1	216	1.28e-129	364	218	217	99	XP_050556285.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN5942_c0_g1_i2.p1	XP_050556284.1	73.611	216	57	0	1	216	1	216	1.28e-129	364	218	217	99	XP_050556284.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN5942_c0_g1_i2.p1	XP_035452575.1	73.611	216	57	0	1	216	1	216	1.28e-129	364	218	217	99	XP_035452575.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN5942_c0_g1_i2.p1	XP_035452574.1	73.611	216	57	0	1	216	1	216	1.28e-129	364	218	217	99	XP_035452574.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN5942_c0_g1_i2.p1	XP_050563540.1	52.582	213	100	1	1	212	1	213	6.62e-83	246	218	218	97	XP_050563540.1 glutathione S-transferase 1-like [Spodoptera frugiperda]
TRINITY_DN5942_c0_g1_i2.p1	XP_050557548.1	42.130	216	123	2	1	215	1	215	7.70e-58	182	218	217	99	XP_050557548.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN5942_c0_g1_i2.p1	XP_035428870.1	41.204	216	125	2	1	215	1	215	4.34e-57	180	218	217	99	XP_035428870.1 glutathione S-transferase 1 [Spodoptera frugiperda]
TRINITY_DN5942_c0_g1_i2.p1	XP_050562831.1	42.077	183	102	4	11	192	36	215	1.08e-49	162	218	240	83	XP_050562831.1 glutathione S-transferase D7 isoform X3 [Spodoptera frugiperda]
