TRINITY_DN1282_c1_g2_i1.p1	XP_035432672.2	75.692	325	78	1	3	326	2	326	0.0	504	328	327	99	XP_035432672.2 sulfotransferase 1 family member D1-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_035433286.1	43.505	331	177	1	4	324	5	335	7.73e-99	295	328	344	98	XP_035433286.1 sulfotransferase 1E1 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_035436318.2	44.126	349	167	5	3	326	6	351	1.22e-96	290	328	351	99	XP_035436318.2 sulfotransferase 1C4 isoform X1 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_050559195.1	43.966	348	167	5	3	326	6	349	5.13e-93	281	328	349	99	XP_050559195.1 sulfotransferase 1C4 isoform X4 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_050559193.1	42.939	347	170	5	3	325	6	348	4.82e-88	268	328	349	98	XP_050559193.1 sulfotransferase 1C4 isoform X2 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_035435946.2	43.452	336	172	5	6	325	10	343	1.26e-87	267	328	344	98	XP_035435946.2 sulfotransferase 1E1 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_035442077.2	42.899	345	171	5	4	325	7	348	4.34e-86	263	328	349	98	XP_035442077.2 sulfotransferase 1B1-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_035435948.2	41.840	337	177	3	6	323	8	344	6.72e-86	263	328	347	97	XP_035435948.2 luciferin sulfotransferase [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_035435947.2	41.840	337	177	3	6	323	8	344	6.72e-86	263	328	347	97	XP_035435947.2 luciferin sulfotransferase [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_050559194.1	41.954	348	174	5	3	326	6	349	6.91e-86	263	328	349	99	XP_050559194.1 sulfotransferase 1C4 isoform X3 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_050559196.1	40.936	342	141	4	3	326	6	304	6.35e-84	256	328	304	99	XP_050559196.1 luciferin sulfotransferase isoform X5 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_050559191.1	40.462	346	181	5	4	325	7	351	1.81e-82	254	328	352	98	XP_050559191.1 luciferin sulfotransferase-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_050559192.1	42.319	345	174	8	4	325	7	349	2.21e-81	251	328	351	98	XP_050559192.1 luciferin sulfotransferase-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_050559197.1	40.643	342	187	3	1	326	1	342	4.65e-81	250	328	343	99	XP_050559197.1 sulfotransferase 1C4 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i1.p1	XP_035442055.2	29.085	306	197	6	32	322	30	330	5.04e-46	159	328	331	89	XP_035442055.2 luciferin sulfotransferase-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_035432672.2	75.692	325	78	1	3	326	2	326	0.0	504	328	327	99	XP_035432672.2 sulfotransferase 1 family member D1-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_035433286.1	43.505	331	177	1	4	324	5	335	7.73e-99	295	328	344	98	XP_035433286.1 sulfotransferase 1E1 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_035436318.2	44.126	349	167	5	3	326	6	351	1.22e-96	290	328	351	99	XP_035436318.2 sulfotransferase 1C4 isoform X1 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_050559195.1	43.966	348	167	5	3	326	6	349	5.13e-93	281	328	349	99	XP_050559195.1 sulfotransferase 1C4 isoform X4 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_050559193.1	42.939	347	170	5	3	325	6	348	4.82e-88	268	328	349	98	XP_050559193.1 sulfotransferase 1C4 isoform X2 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_035435946.2	43.452	336	172	5	6	325	10	343	1.26e-87	267	328	344	98	XP_035435946.2 sulfotransferase 1E1 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_035442077.2	42.899	345	171	5	4	325	7	348	4.34e-86	263	328	349	98	XP_035442077.2 sulfotransferase 1B1-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_035435948.2	41.840	337	177	3	6	323	8	344	6.72e-86	263	328	347	97	XP_035435948.2 luciferin sulfotransferase [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_035435947.2	41.840	337	177	3	6	323	8	344	6.72e-86	263	328	347	97	XP_035435947.2 luciferin sulfotransferase [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_050559194.1	41.954	348	174	5	3	326	6	349	6.91e-86	263	328	349	99	XP_050559194.1 sulfotransferase 1C4 isoform X3 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_050559196.1	40.936	342	141	4	3	326	6	304	6.35e-84	256	328	304	99	XP_050559196.1 luciferin sulfotransferase isoform X5 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_050559191.1	40.462	346	181	5	4	325	7	351	1.81e-82	254	328	352	98	XP_050559191.1 luciferin sulfotransferase-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_050559192.1	42.319	345	174	8	4	325	7	349	2.21e-81	251	328	351	98	XP_050559192.1 luciferin sulfotransferase-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_050559197.1	40.643	342	187	3	1	326	1	342	4.65e-81	250	328	343	99	XP_050559197.1 sulfotransferase 1C4 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i2.p1	XP_035442055.2	29.085	306	197	6	32	322	30	330	5.04e-46	159	328	331	89	XP_035442055.2 luciferin sulfotransferase-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_035432672.2	75.692	325	78	1	3	326	2	326	0.0	504	328	327	99	XP_035432672.2 sulfotransferase 1 family member D1-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_035433286.1	43.505	331	177	1	4	324	5	335	7.73e-99	295	328	344	98	XP_035433286.1 sulfotransferase 1E1 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_035436318.2	44.126	349	167	5	3	326	6	351	1.22e-96	290	328	351	99	XP_035436318.2 sulfotransferase 1C4 isoform X1 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_050559195.1	43.966	348	167	5	3	326	6	349	5.13e-93	281	328	349	99	XP_050559195.1 sulfotransferase 1C4 isoform X4 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_050559193.1	42.939	347	170	5	3	325	6	348	4.82e-88	268	328	349	98	XP_050559193.1 sulfotransferase 1C4 isoform X2 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_035435946.2	43.452	336	172	5	6	325	10	343	1.26e-87	267	328	344	98	XP_035435946.2 sulfotransferase 1E1 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_035442077.2	42.899	345	171	5	4	325	7	348	4.34e-86	263	328	349	98	XP_035442077.2 sulfotransferase 1B1-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_035435948.2	41.840	337	177	3	6	323	8	344	6.72e-86	263	328	347	97	XP_035435948.2 luciferin sulfotransferase [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_035435947.2	41.840	337	177	3	6	323	8	344	6.72e-86	263	328	347	97	XP_035435947.2 luciferin sulfotransferase [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_050559194.1	41.954	348	174	5	3	326	6	349	6.91e-86	263	328	349	99	XP_050559194.1 sulfotransferase 1C4 isoform X3 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_050559196.1	40.936	342	141	4	3	326	6	304	6.35e-84	256	328	304	99	XP_050559196.1 luciferin sulfotransferase isoform X5 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_050559191.1	40.462	346	181	5	4	325	7	351	1.81e-82	254	328	352	98	XP_050559191.1 luciferin sulfotransferase-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_050559192.1	42.319	345	174	8	4	325	7	349	2.21e-81	251	328	351	98	XP_050559192.1 luciferin sulfotransferase-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_050559197.1	40.643	342	187	3	1	326	1	342	4.65e-81	250	328	343	99	XP_050559197.1 sulfotransferase 1C4 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i4.p1	XP_035442055.2	29.085	306	197	6	32	322	30	330	5.04e-46	159	328	331	89	XP_035442055.2 luciferin sulfotransferase-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i5.p1	XP_035432672.2	73.991	223	57	1	4	225	104	326	8.01e-113	326	227	327	98	XP_035432672.2 sulfotransferase 1 family member D1-like [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i5.p1	XP_035435946.2	51.031	194	90	1	36	224	150	343	3.41e-62	198	227	344	83	XP_035435946.2 sulfotransferase 1E1 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i5.p1	XP_035436318.2	50.249	201	91	2	32	225	153	351	3.54e-62	198	227	351	85	XP_035436318.2 sulfotransferase 1C4 isoform X1 [Spodoptera frugiperda]
TRINITY_DN1282_c1_g2_i5.p1	XP_050559195.1	50.249	201	91	2	32	225	151	349	6.49e-62	197	227	349	85	XP_050559195.1 sulfotransferase 1C4 isoform X4 [Spodoptera frugiperda]
