TRINITY_DN10214_c0_g1_i1.p1	XP_062526066.1	65.054	558	186	4	1	550	1	557	0.0	744	551	558	99	XP_062526066.1 juvenile hormone esterase [Bombyx mori]
TRINITY_DN10214_c0_g1_i1.p1	XP_037868911.1	65.054	558	186	4	1	550	1	557	0.0	744	551	558	99	XP_037868911.1 juvenile hormone esterase [Bombyx mori]
TRINITY_DN10214_c0_g1_i1.p1	XP_004927163.1	35.662	544	309	17	11	534	34	556	1.88e-92	294	551	567	95	XP_004927163.1 juvenile hormone esterase isoform X2 [Bombyx mori]
TRINITY_DN10214_c0_g1_i1.p1	XP_004927162.1	35.455	550	314	17	5	534	51	579	2.36e-92	295	551	590	96	XP_004927162.1 esterase E4 isoform X1 [Bombyx mori]
TRINITY_DN10214_c0_g1_i1.p1	XP_004927161.1	32.959	534	334	12	11	532	28	549	3.31e-90	288	551	561	95	XP_004927161.1 carboxylic ester hydrolase [Bombyx mori]
TRINITY_DN10214_c0_g1_i1.p1	XP_062531115.1	32.717	541	323	17	11	535	6	521	2.58e-88	285	551	640	95	XP_062531115.1 alpha-esterase 48 isoform X3 [Bombyx mori]
TRINITY_DN10214_c0_g1_i1.p1	XP_012549721.1	32.649	536	331	13	11	535	6	522	2.67e-88	288	551	740	95	XP_012549721.1 alpha-esterase 48 isoform X1 [Bombyx mori]
TRINITY_DN10214_c0_g1_i1.p1	XP_062531114.1	32.717	541	323	17	11	535	22	537	3.30e-88	285	551	656	95	XP_062531114.1 alpha-esterase 48 isoform X2 [Bombyx mori]
TRINITY_DN10214_c0_g1_i1.p1	NP_001165227.1	32.649	536	331	13	11	535	6	522	8.28e-88	286	551	740	95	NP_001165227.1 alpha-esterase 48 isoform s1 [Bombyx mori]
TRINITY_DN10214_c0_g1_i1.p1	NP_001040466.1	32.276	536	333	13	11	535	22	538	2.15e-86	283	551	756	95	NP_001040466.1 alpha-esterase 48 isoform l [Bombyx mori]
TRINITY_DN10214_c0_g1_i1.p1	NP_001104822.1	33.905	525	305	17	32	534	26	530	2.50e-84	272	551	535	91	NP_001104822.1 alpha-esterase 45 [Bombyx mori]
