TRINITY_DN10214_c0_g1_i1.p1	sp|D6WMZ8|ESTJ_TRICA	32.4	559	551	588	11	528	30	575	1.46e-67	232	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN10214_c0_g1_i1.p1	sp|P35502|ESTF_MYZPE	31.7	508	551	564	12	500	29	521	1.90e-62	218	sp|P35502|ESTF_MYZPE Esterase FE4 OS=Myzus persicae OX=13164 PE=1 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|P35501|ESTE_MYZPE	31.6	503	551	552	12	495	29	516	5.72e-60	211	sp|P35501|ESTE_MYZPE Esterase E4 OS=Myzus persicae OX=13164 PE=1 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|B2D0J5|EST6_APIME	31.1	544	551	557	12	528	28	546	6.33e-60	211	sp|B2D0J5|EST6_APIME Venom carboxylesterase-6 OS=Apis mellifera OX=7460 PE=2 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|A0A8B0RBM2|ACES_BOMIG	30.7	524	551	555	12	512	26	523	1.64e-57	204	sp|A0A8B0RBM2|ACES_BOMIG Carboxylic ester hydrolase OS=Bombus ignitus OX=130704 GN=vCaE PE=1 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|Q8R0W5|EST4A_MOUSE	28.8	552	551	563	11	531	35	557	1.36e-55	199	sp|Q8R0W5|EST4A_MOUSE Carboxylesterase 4A OS=Mus musculus OX=10090 GN=Ces4a PE=2 SV=2
TRINITY_DN10214_c0_g1_i1.p1	sp|Q5XG92|EST4A_HUMAN	29.2	551	551	561	12	533	29	551	3.50e-55	198	sp|Q5XG92|EST4A_HUMAN Carboxylesterase 4A OS=Homo sapiens OX=9606 GN=CES4A PE=1 SV=2
TRINITY_DN10214_c0_g1_i1.p1	sp|O00748|EST2_HUMAN	29.2	511	551	559	34	528	58	538	2.40e-54	196	sp|O00748|EST2_HUMAN Cocaine esterase OS=Homo sapiens OX=9606 GN=CES2 PE=1 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|P0C6R3|EST4A_BOVIN	27.9	542	551	550	11	533	28	549	3.90e-54	195	sp|P0C6R3|EST4A_BOVIN Carboxylesterase 4A OS=Bos taurus OX=9913 GN=CES4A PE=2 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|P10959|EST1C_RAT	29.1	557	551	549	11	536	25	549	7.36e-54	194	sp|P10959|EST1C_RAT Carboxylesterase 1C OS=Rattus norvegicus OX=10116 GN=Ces1c PE=1 SV=3
TRINITY_DN10214_c0_g1_i1.p1	sp|Q04791|SASB_ANAPL	32.1	542	551	557	12	528	32	539	1.18e-53	194	sp|Q04791|SASB_ANAPL Fatty acyl-CoA hydrolase precursor, medium chain OS=Anas platyrhynchos OX=8839 PE=1 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|Q64176|EST1E_MOUSE	30.4	523	551	562	34	531	51	549	4.76e-53	192	sp|Q64176|EST1E_MOUSE Carboxylesterase 1E OS=Mus musculus OX=10090 GN=Ces1e PE=1 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|Q86GC8|ACES_CULPI	28.7	551	551	702	11	528	134	653	2.79e-52	192	sp|Q86GC8|ACES_CULPI Acetylcholinesterase OS=Culex pipiens OX=7175 GN=ACHE1 PE=2 SV=2
TRINITY_DN10214_c0_g1_i1.p1	sp|P23953|EST1C_MOUSE	29.4	544	551	554	11	531	25	537	2.91e-52	190	sp|P23953|EST1C_MOUSE Carboxylesterase 1C OS=Mus musculus OX=10090 GN=Ces1c PE=1 SV=4
TRINITY_DN10214_c0_g1_i1.p1	sp|Q869C3|ACES_ANOGA	29.6	551	551	737	11	528	167	686	3.04e-52	193	sp|Q869C3|ACES_ANOGA Acetylcholinesterase OS=Anopheles gambiae OX=7165 GN=Ace PE=1 SV=3
TRINITY_DN10214_c0_g1_i1.p1	sp|Q8K3R0|EST2A_RAT	29.4	540	551	558	6	528	28	537	4.32e-52	189	sp|Q8K3R0|EST2A_RAT Pyrethroid hydrolase Ces2a OS=Rattus norvegicus OX=10116 GN=Ces2a PE=1 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|P12992|ESTJ_HELVI	27.8	511	551	564	11	491	29	518	1.27e-51	188	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN10214_c0_g1_i1.p1	sp|Q29550|EST1_PIG	29.2	545	551	566	11	531	26	549	1.32e-51	188	sp|Q29550|EST1_PIG Liver carboxylesterase OS=Sus scrofa OX=9823 PE=1 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|Q64573|EST1F_RAT	29.7	539	551	561	11	531	25	548	1.67e-51	188	sp|Q64573|EST1F_RAT Liver carboxylesterase 1F OS=Rattus norvegicus OX=10116 GN=Ces1f PE=1 SV=2
TRINITY_DN10214_c0_g1_i1.p1	sp|Q63010|EST5_RAT	29.3	543	551	561	11	531	25	548	1.67e-51	188	sp|Q63010|EST5_RAT Liver carboxylesterase B-1 OS=Rattus norvegicus OX=10116 PE=1 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|P06276|CHLE_HUMAN	28.5	551	551	602	11	528	33	550	2.37e-51	188	sp|P06276|CHLE_HUMAN Cholinesterase OS=Homo sapiens OX=9606 GN=BCHE PE=1 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|P38433|ACE1_CAEEL	27.8	562	551	620	11	528	20	561	4.30e-51	188	sp|P38433|ACE1_CAEEL Acetylcholinesterase 1 OS=Caenorhabditis elegans OX=6239 GN=ace-1 PE=1 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|G3V7J5|EST2E_RAT	29.2	545	551	567	6	528	38	546	4.89e-51	187	sp|G3V7J5|EST2E_RAT Pyrethroid hydrolase Ces2e OS=Rattus norvegicus OX=10116 GN=Ces2e PE=1 SV=2
TRINITY_DN10214_c0_g1_i1.p1	sp|P22303|ACES_HUMAN	28.8	527	551	614	6	498	35	533	7.49e-51	187	sp|P22303|ACES_HUMAN Acetylcholinesterase OS=Homo sapiens OX=9606 GN=ACHE PE=1 SV=1
TRINITY_DN10214_c0_g1_i1.p1	sp|P81908|CHLE_HORSE	28.3	554	551	574	11	528	5	522	2.00e-50	185	sp|P81908|CHLE_HORSE Cholinesterase OS=Equus caballus OX=9796 GN=BCHE PE=1 SV=1
