TRINITY_DN12505_c0_g1_i1.p1	sp|Q88168|UDPE_NPVSL	34.6	445	444	515	17	444	15	458	1.54e-87	279	sp|Q88168|UDPE_NPVSL Ecdysteroid UDP-glucosyltransferase OS=Spodoptera littoralis nuclear polyhedrosis virus OX=10456 GN=EGT PE=3 SV=1
TRINITY_DN12505_c0_g1_i1.p1	sp|P41713|UDPE_NPVLD	37.1	448	444	506	7	444	5	448	1.71e-87	278	sp|P41713|UDPE_NPVLD Ecdysteroid UDP-glucosyltransferase OS=Lymantria dispar multicapsid nuclear polyhedrosis virus OX=10449 GN=EGT PE=3 SV=2
TRINITY_DN12505_c0_g1_i1.p1	sp|Q83140|UDPE_NPVMB	33.0	446	444	528	11	444	23	466	8.41e-75	246	sp|Q83140|UDPE_NPVMB Ecdysteroid UDP-glucosyltransferase OS=Mamestra brassicae nuclear polyhedrosis virus OX=78219 GN=EGT PE=3 SV=1
TRINITY_DN12505_c0_g1_i1.p1	sp|P18569|EGT_NPVAC	34.6	442	444	506	19	441	17	447	6.59e-71	235	sp|P18569|EGT_NPVAC Ecdysteroid UDP-glucosyltransferase OS=Autographa californica nuclear polyhedrosis virus OX=46015 GN=EGT PE=1 SV=1
TRINITY_DN12505_c0_g1_i1.p1	sp|Q98166|UDPE_GVLO	34.3	428	444	460	21	439	18	433	4.26e-66	221	sp|Q98166|UDPE_GVLO Ecdysteroid UDP-glucosyltransferase OS=Lacanobia oleracea granulosis virus OX=52412 GN=EGT PE=3 SV=1
TRINITY_DN12505_c0_g1_i1.p1	sp|Q90157|UDPE_NPVCF	33.3	441	444	491	15	437	12	442	3.91e-63	214	sp|Q90157|UDPE_NPVCF Ecdysteroid UDP-glucosyltransferase OS=Choristoneura fumiferana nuclear polyhedrosis virus OX=208973 GN=EGT PE=2 SV=1
TRINITY_DN12505_c0_g1_i1.p1	sp|Q65363|UDPE_NPVOP	32.5	453	444	489	7	437	4	440	1.60e-60	207	sp|Q65363|UDPE_NPVOP Ecdysteroid UDP-glucosyltransferase OS=Orgyia pseudotsugata multicapsid polyhedrosis virus OX=262177 GN=EGT PE=3 SV=1
TRINITY_DN12505_c0_g1_i1.p1	sp|Q90158|UDPE_NPVCD	31.2	443	444	493	19	444	16	450	7.60e-57	198	sp|Q90158|UDPE_NPVCD Ecdysteroid UDP-glucosyltransferase OS=Choristoneura fumiferana defective polyhedrosis virus OX=74660 GN=egt PE=2 SV=2
TRINITY_DN12505_c0_g1_i1.p1	sp|A0A291PQH4|UGT2_DACCO	30.6	434	444	515	16	444	16	440	6.69e-54	191	sp|A0A291PQH4|UGT2_DACCO UDP-glucosyltransferase 2 OS=Dactylopius coccus OX=765876 GN=UTG2 PE=1 SV=1
TRINITY_DN12505_c0_g1_i1.p1	sp|A0A291PQF1|UGT5_DACCO	29.0	448	444	526	14	444	12	443	4.40e-52	186	sp|A0A291PQF1|UGT5_DACCO UDP-glycosyltransferase UGT5 OS=Dactylopius coccus OX=765876 GN=UGT5 PE=1 SV=1
TRINITY_DN13664_c0_g1_i1.p1	sp|Q88168|UDPE_NPVSL	45.6	149	178	515	2	149	357	505	5.12e-39	142	sp|Q88168|UDPE_NPVSL Ecdysteroid UDP-glucosyltransferase OS=Spodoptera littoralis nuclear polyhedrosis virus OX=10456 GN=EGT PE=3 SV=1
TRINITY_DN13664_c0_g1_i1.p1	sp|A0A291PQF1|UGT5_DACCO	40.3	181	178	526	1	174	341	518	5.81e-38	139	sp|A0A291PQF1|UGT5_DACCO UDP-glycosyltransferase UGT5 OS=Dactylopius coccus OX=765876 GN=UGT5 PE=1 SV=1
TRINITY_DN13664_c0_g1_i1.p1	sp|Q8BWQ1|UD2A3_MOUSE	45.1	144	178	534	3	146	356	499	1.69e-37	138	sp|Q8BWQ1|UD2A3_MOUSE UDP-glucuronosyltransferase 2A3 OS=Mus musculus OX=10090 GN=Ugt2a3 PE=1 SV=1
TRINITY_DN13664_c0_g1_i1.p1	sp|P54855|UDB15_HUMAN	43.8	144	178	530	2	145	356	499	2.25e-37	137	sp|P54855|UDB15_HUMAN UDP-glucuronosyltransferase 2B15 OS=Homo sapiens OX=9606 GN=UGT2B15 PE=1 SV=3
TRINITY_DN13664_c0_g1_i1.p1	sp|O75795|UDB17_HUMAN	43.8	144	178	530	2	145	356	499	6.01e-37	136	sp|O75795|UDB17_HUMAN UDP-glucuronosyltransferase 2B17 OS=Homo sapiens OX=9606 GN=UGT2B17 PE=1 SV=1
TRINITY_DN13664_c0_g1_i1.p1	sp|P36513|UDB14_RABIT	43.2	139	178	530	3	141	357	495	1.16e-36	135	sp|P36513|UDB14_RABIT UDP-glucuronosyltransferase 2B14 OS=Oryctolagus cuniculus OX=9986 GN=UGT2B14 PE=2 SV=1
TRINITY_DN13664_c0_g1_i1.p1	sp|P36512|UDB13_RABIT	43.1	144	178	531	2	145	357	500	1.17e-36	135	sp|P36512|UDB13_RABIT UDP-glucuronosyltransferase 2B13 OS=Oryctolagus cuniculus OX=9986 GN=UGT2B13 PE=2 SV=1
TRINITY_DN13664_c0_g1_i1.p1	sp|O77649|UDB20_MACFA	43.1	144	178	530	2	145	356	499	3.08e-36	134	sp|O77649|UDB20_MACFA UDP-glucuronosyltransferase 2B20 OS=Macaca fascicularis OX=9541 GN=UGT2B20 PE=1 SV=1
TRINITY_DN13664_c0_g1_i1.p1	sp|P16662|UD2B7_HUMAN	41.7	144	178	529	2	145	355	498	8.13e-36	133	sp|P16662|UD2B7_HUMAN UDP-glucuronosyltransferase 2B7 OS=Homo sapiens OX=9606 GN=UGT2B7 PE=1 SV=2
TRINITY_DN13664_c0_g1_i1.p1	sp|P36537|UDB10_HUMAN	43.1	144	178	528	2	145	354	497	1.12e-35	133	sp|P36537|UDB10_HUMAN UDP-glucuronosyltransferase 2B10 OS=Homo sapiens OX=9606 GN=UGT2B10 PE=1 SV=1
TRINITY_DN12106_c0_g1_i4.p1	sp|Q88168|UDPE_NPVSL	31.1	177	171	515	3	169	188	361	7.34e-27	108	sp|Q88168|UDPE_NPVSL Ecdysteroid UDP-glucosyltransferase OS=Spodoptera littoralis nuclear polyhedrosis virus OX=10456 GN=EGT PE=3 SV=1
TRINITY_DN12106_c0_g1_i4.p1	sp|Q83140|UDPE_NPVMB	32.7	171	171	528	3	169	202	369	9.86e-26	105	sp|Q83140|UDPE_NPVMB Ecdysteroid UDP-glucosyltransferase OS=Mamestra brassicae nuclear polyhedrosis virus OX=78219 GN=EGT PE=3 SV=1
TRINITY_DN12106_c0_g1_i4.p1	sp|P41713|UDPE_NPVLD	32.2	171	171	506	3	169	182	351	1.42e-23	99.4	sp|P41713|UDPE_NPVLD Ecdysteroid UDP-glucosyltransferase OS=Lymantria dispar multicapsid nuclear polyhedrosis virus OX=10449 GN=EGT PE=3 SV=2
TRINITY_DN12106_c0_g1_i4.p1	sp|Q90157|UDPE_NPVCF	41.2	136	171	491	41	169	217	351	4.75e-23	97.8	sp|Q90157|UDPE_NPVCF Ecdysteroid UDP-glucosyltransferase OS=Choristoneura fumiferana nuclear polyhedrosis virus OX=208973 GN=EGT PE=2 SV=1
TRINITY_DN12106_c0_g1_i4.p1	sp|A0A291PQH4|UGT2_DACCO	36.3	135	171	515	37	171	213	345	9.66e-23	97.1	sp|A0A291PQH4|UGT2_DACCO UDP-glucosyltransferase 2 OS=Dactylopius coccus OX=765876 GN=UTG2 PE=1 SV=1
TRINITY_DN12106_c0_g1_i4.p1	sp|A0A291PQF1|UGT5_DACCO	31.8	132	171	526	40	171	217	348	1.86e-22	96.3	sp|A0A291PQF1|UGT5_DACCO UDP-glycosyltransferase UGT5 OS=Dactylopius coccus OX=765876 GN=UGT5 PE=1 SV=1
TRINITY_DN12106_c0_g1_i4.p1	sp|Q90158|UDPE_NPVCD	37.6	133	171	493	45	169	222	352	1.00e-20	91.3	sp|Q90158|UDPE_NPVCD Ecdysteroid UDP-glucosyltransferase OS=Choristoneura fumiferana defective polyhedrosis virus OX=74660 GN=egt PE=2 SV=2
TRINITY_DN12106_c0_g1_i4.p1	sp|P18569|EGT_NPVAC	34.6	136	171	506	41	169	217	352	1.71e-19	87.8	sp|P18569|EGT_NPVAC Ecdysteroid UDP-glucosyltransferase OS=Autographa californica nuclear polyhedrosis virus OX=46015 GN=EGT PE=1 SV=1
TRINITY_DN12106_c0_g1_i4.p1	sp|Q65363|UDPE_NPVOP	36.3	135	171	489	42	170	216	350	2.26e-19	87.4	sp|Q65363|UDPE_NPVOP Ecdysteroid UDP-glucosyltransferase OS=Orgyia pseudotsugata multicapsid polyhedrosis virus OX=262177 GN=EGT PE=3 SV=1
TRINITY_DN12106_c0_g1_i4.p1	sp|P36511|UDB15_RAT	34.5	119	171	530	54	171	246	362	7.30e-18	83.2	sp|P36511|UDB15_RAT UDP-glucuronosyltransferase 2B15 OS=Rattus norvegicus OX=10116 GN=Ugt2b15 PE=1 SV=1
TRINITY_DN31253_c0_g1_i2.p1	sp|Q83140|UDPE_NPVMB	34.5	148	149	528	1	143	178	322	4.37e-22	94.4	sp|Q83140|UDPE_NPVMB Ecdysteroid UDP-glucosyltransferase OS=Mamestra brassicae nuclear polyhedrosis virus OX=78219 GN=EGT PE=3 SV=1
TRINITY_DN31253_c0_g1_i2.p1	sp|P41713|UDPE_NPVLD	34.2	149	149	506	1	143	158	302	1.46e-21	92.8	sp|P41713|UDPE_NPVLD Ecdysteroid UDP-glucosyltransferase OS=Lymantria dispar multicapsid nuclear polyhedrosis virus OX=10449 GN=EGT PE=3 SV=2
TRINITY_DN31253_c0_g1_i2.p1	sp|Q88168|UDPE_NPVSL	30.9	152	149	515	1	146	164	314	1.19e-19	87.4	sp|Q88168|UDPE_NPVSL Ecdysteroid UDP-glucosyltransferase OS=Spodoptera littoralis nuclear polyhedrosis virus OX=10456 GN=EGT PE=3 SV=1
TRINITY_DN31253_c0_g1_i2.p1	sp|P18569|EGT_NPVAC	33.6	140	149	506	11	144	170	302	2.64e-18	83.6	sp|P18569|EGT_NPVAC Ecdysteroid UDP-glucosyltransferase OS=Autographa californica nuclear polyhedrosis virus OX=46015 GN=EGT PE=1 SV=1
TRINITY_DN31253_c0_g1_i2.p1	sp|Q90158|UDPE_NPVCD	38.6	88	149	493	64	148	219	306	5.83e-17	79.7	sp|Q90158|UDPE_NPVCD Ecdysteroid UDP-glucosyltransferase OS=Choristoneura fumiferana defective polyhedrosis virus OX=74660 GN=egt PE=2 SV=2
TRINITY_DN31253_c0_g1_i2.p1	sp|Q90157|UDPE_NPVCF	40.4	89	149	491	63	148	217	305	7.94e-17	79.3	sp|Q90157|UDPE_NPVCF Ecdysteroid UDP-glucosyltransferase OS=Choristoneura fumiferana nuclear polyhedrosis virus OX=208973 GN=EGT PE=2 SV=1
TRINITY_DN31253_c0_g1_i2.p1	sp|Q65363|UDPE_NPVOP	36.8	87	149	489	65	148	217	303	7.26e-14	70.9	sp|Q65363|UDPE_NPVOP Ecdysteroid UDP-glucosyltransferase OS=Orgyia pseudotsugata multicapsid polyhedrosis virus OX=262177 GN=EGT PE=3 SV=1
TRINITY_DN31253_c0_g1_i2.p1	sp|A0A291PQH4|UGT2_DACCO	34.5	87	149	515	63	149	216	302	6.40e-13	68.2	sp|A0A291PQH4|UGT2_DACCO UDP-glucosyltransferase 2 OS=Dactylopius coccus OX=765876 GN=UTG2 PE=1 SV=1
