TRINITY_DN12505_c0_g1_i1.p1	NP_001135960.1	52.403	437	207	1	7	443	3	438	4.25e-180	513	444	514	98	NP_001135960.1 uridine diphosphate glucosyltransferase [Bombyx mori]
TRINITY_DN12505_c0_g1_i1.p1	NP_001243991.1	52.752	436	205	1	8	443	5	439	2.58e-175	501	444	515	98	NP_001243991.1 UDP-glycosyltransferase UGT33D7 precursor [Bombyx mori]
TRINITY_DN12505_c0_g1_i1.p1	NP_001243956.1	53.968	441	194	3	8	444	5	440	5.14e-175	500	444	515	98	NP_001243956.1 UDP-glycosyltransferase UGT33D3 [Bombyx mori]
TRINITY_DN12505_c0_g1_i1.p1	NP_001243957.1	53.440	436	202	1	8	443	5	439	1.02e-173	497	444	515	98	NP_001243957.1 UDP-glycosyltransferase UGT33D6 [Bombyx mori]
TRINITY_DN12505_c0_g1_i1.p1	NP_001243978.1	53.258	445	206	2	1	444	2	445	3.40e-173	496	444	521	100	NP_001243978.1 UDP-glucosyltransferase precursor [Bombyx mori]
TRINITY_DN12505_c0_g1_i1.p1	NP_001243995.1	54.098	427	195	1	18	443	17	443	2.24e-172	493	444	520	96	NP_001243995.1 UDP-glycosyltransferase UGT33D5 precursor [Bombyx mori]
TRINITY_DN12505_c0_g1_i1.p1	NP_001243959.1	52.113	426	204	0	19	444	17	442	1.09e-170	489	444	516	96	NP_001243959.1 UDP-glycosyltransferase UGT33N1 precursor [Bombyx mori]
TRINITY_DN12505_c0_g1_i1.p1	NP_001243955.1	52.403	437	207	1	4	440	1	436	1.76e-169	486	444	515	98	NP_001243955.1 UDP-glycosyltransferase UGT33D2 precursor [Bombyx mori]
TRINITY_DN12505_c0_g1_i1.p1	NP_001040425.1	52.283	438	208	1	7	443	6	443	8.20e-169	484	444	520	98	NP_001040425.1 antennal-enriched UDP-glycosyltransferase precursor [Bombyx mori]
TRINITY_DN12505_c0_g1_i1.p1	XP_062532682.1	50.704	426	209	1	19	443	19	444	2.29e-154	447	444	519	96	XP_062532682.1 UDP-glycosyltransferase UGT33K1 isoform X1 [Bombyx mori]
TRINITY_DN24943_c0_g1_i1.p1	NP_001040425.1	46.729	107	53	2	1	103	67	173	1.96e-24	96.3	106	520	97	NP_001040425.1 antennal-enriched UDP-glycosyltransferase precursor [Bombyx mori]
TRINITY_DN24943_c0_g1_i1.p1	NP_001243995.1	43.925	107	56	2	1	103	67	173	2.00e-22	90.5	106	520	97	NP_001243995.1 UDP-glycosyltransferase UGT33D5 precursor [Bombyx mori]
TRINITY_DN24943_c0_g1_i1.p1	NP_001243959.1	42.991	107	58	2	2	105	67	173	1.80e-21	87.8	106	516	98	NP_001243959.1 UDP-glycosyltransferase UGT33N1 precursor [Bombyx mori]
TRINITY_DN24943_c0_g1_i1.p1	NP_001243978.1	43.396	106	56	2	2	103	69	174	2.48e-21	87.4	106	521	96	NP_001243978.1 UDP-glucosyltransferase precursor [Bombyx mori]
TRINITY_DN24943_c0_g1_i1.p1	NP_001135960.1	44.118	102	53	3	2	99	65	166	3.53e-21	87.0	106	514	92	NP_001135960.1 uridine diphosphate glucosyltransferase [Bombyx mori]
TRINITY_DN24943_c0_g1_i1.p1	NP_001243957.1	43.519	108	55	4	2	105	66	171	8.24e-20	83.2	106	515	98	NP_001243957.1 UDP-glycosyltransferase UGT33D6 [Bombyx mori]
TRINITY_DN24943_c0_g1_i1.p1	NP_001243991.1	41.509	106	60	2	2	105	66	171	5.07e-19	80.9	106	515	98	NP_001243991.1 UDP-glycosyltransferase UGT33D7 precursor [Bombyx mori]
TRINITY_DN24943_c0_g1_i1.p1	NP_001243992.1	40.777	103	60	1	2	103	66	168	1.63e-18	79.3	106	509	96	NP_001243992.1 UDP-glycosyltransferase UGT33R2 precursor [Bombyx mori]
TRINITY_DN24943_c0_g1_i1.p1	XP_062532682.1	41.414	99	48	3	2	93	69	164	5.07e-18	78.2	106	519	87	XP_062532682.1 UDP-glycosyltransferase UGT33K1 isoform X1 [Bombyx mori]
TRINITY_DN24943_c0_g1_i1.p1	XP_062532681.1	41.414	99	48	3	2	93	69	164	5.07e-18	78.2	106	519	87	XP_062532681.1 UDP-glycosyltransferase UGT33K1 isoform X1 [Bombyx mori]
TRINITY_DN13664_c0_g1_i1.p1	NP_001243956.1	60.674	178	70	0	1	178	338	515	1.32e-74	232	178	515	100	NP_001243956.1 UDP-glycosyltransferase UGT33D3 [Bombyx mori]
TRINITY_DN13664_c0_g1_i1.p1	NP_001135960.1	60.112	178	71	0	1	178	337	514	1.22e-73	230	178	514	100	NP_001135960.1 uridine diphosphate glucosyltransferase [Bombyx mori]
TRINITY_DN13664_c0_g1_i1.p1	NP_001040425.1	62.346	162	61	0	1	162	342	503	4.49e-68	216	178	520	91	NP_001040425.1 antennal-enriched UDP-glycosyltransferase precursor [Bombyx mori]
TRINITY_DN13664_c0_g1_i1.p1	NP_001243978.1	61.111	162	63	0	1	162	343	504	9.80e-68	215	178	521	91	NP_001243978.1 UDP-glucosyltransferase precursor [Bombyx mori]
TRINITY_DN13664_c0_g1_i1.p1	NP_001243957.1	62.921	178	66	0	1	178	338	515	1.13e-67	214	178	515	100	NP_001243957.1 UDP-glycosyltransferase UGT33D6 [Bombyx mori]
TRINITY_DN13664_c0_g1_i1.p1	NP_001243959.1	57.317	164	70	0	2	165	341	504	2.32e-67	214	178	516	92	NP_001243959.1 UDP-glycosyltransferase UGT33N1 precursor [Bombyx mori]
TRINITY_DN13664_c0_g1_i1.p1	NP_001243991.1	61.798	178	68	0	1	178	338	515	6.82e-67	213	178	515	100	NP_001243991.1 UDP-glycosyltransferase UGT33D7 precursor [Bombyx mori]
TRINITY_DN13664_c0_g1_i1.p1	NP_001243995.1	60.366	164	65	0	1	164	342	505	4.56e-66	210	178	520	92	NP_001243995.1 UDP-glycosyltransferase UGT33D5 precursor [Bombyx mori]
