TRINITY_DN11717_c0_g2_i1.p1	sp|A0A291PQH4|UGT2_DACCO	32.0	197	221	515	1	196	2	196	8.80e-23	99.0	sp|A0A291PQH4|UGT2_DACCO UDP-glucosyltransferase 2 OS=Dactylopius coccus OX=765876 GN=UTG2 PE=1 SV=1
TRINITY_DN11717_c0_g2_i1.p1	sp|A0A291PQF1|UGT5_DACCO	28.3	191	221	526	22	202	21	205	2.02e-15	77.8	sp|A0A291PQF1|UGT5_DACCO UDP-glycosyltransferase UGT5 OS=Dactylopius coccus OX=765876 GN=UGT5 PE=1 SV=1
TRINITY_DN11717_c0_g2_i1.p1	sp|A0A291PQG3|UGT4_DACCO	25.3	194	221	504	22	210	26	212	5.30e-12	67.8	sp|A0A291PQG3|UGT4_DACCO UDP-glycosyltransferase UGT4 OS=Dactylopius coccus OX=765876 GN=UGT4 PE=1 SV=1
TRINITY_DN11717_c0_g2_i1.p1	sp|P18569|EGT_NPVAC	29.5	146	221	506	16	152	15	159	1.78e-04	45.4	sp|P18569|EGT_NPVAC Ecdysteroid UDP-glucosyltransferase OS=Autographa californica nuclear polyhedrosis virus OX=46015 GN=EGT PE=1 SV=1
TRINITY_DN11717_c0_g2_i2.p1	sp|A0A291PQF1|UGT5_DACCO	35.1	496	541	526	22	502	21	507	1.70e-91	293	sp|A0A291PQF1|UGT5_DACCO UDP-glycosyltransferase UGT5 OS=Dactylopius coccus OX=765876 GN=UGT5 PE=1 SV=1
TRINITY_DN11717_c0_g2_i2.p1	sp|A0A291PQH4|UGT2_DACCO	33.1	528	541	515	1	524	2	515	1.06e-89	288	sp|A0A291PQH4|UGT2_DACCO UDP-glucosyltransferase 2 OS=Dactylopius coccus OX=765876 GN=UTG2 PE=1 SV=1
TRINITY_DN11717_c0_g2_i2.p1	sp|A0A291PQG3|UGT4_DACCO	30.6	490	541	504	22	501	26	502	2.29e-69	234	sp|A0A291PQG3|UGT4_DACCO UDP-glycosyltransferase UGT4 OS=Dactylopius coccus OX=765876 GN=UGT4 PE=1 SV=1
TRINITY_DN11717_c0_g2_i2.p1	sp|P20720|UD12_RAT	32.5	385	541	533	123	505	141	517	1.19e-57	204	sp|P20720|UD12_RAT UDP-glucuronosyltransferase 1-2 OS=Rattus norvegicus OX=10116 GN=Ugt1a2 PE=2 SV=2
TRINITY_DN11717_c0_g2_i2.p1	sp|Q6ZQM8|UD17_MOUSE	31.2	397	541	531	118	505	126	515	2.21e-57	203	sp|Q6ZQM8|UD17_MOUSE UDP-glucuronosyltransferase 1A7 OS=Mus musculus OX=10090 GN=Ugt1a7 PE=1 SV=1
TRINITY_DN11717_c0_g2_i2.p1	sp|P35504|UD15_HUMAN	31.5	410	541	534	100	506	124	519	2.35e-57	203	sp|P35504|UD15_HUMAN UDP-glucuronosyltransferase 1A5 OS=Homo sapiens OX=9606 GN=UGT1A5 PE=1 SV=1
TRINITY_DN11717_c0_g2_i2.p1	sp|Q64638|UD15_RAT	30.1	415	541	531	92	505	112	515	4.27e-57	202	sp|Q64638|UD15_RAT UDP-glucuronosyltransferase 1A5 OS=Rattus norvegicus OX=10116 GN=Ugt1a5 PE=2 SV=1
TRINITY_DN11717_c0_g2_i2.p1	sp|P70691|UD12_MOUSE	32.0	381	541	533	127	505	145	517	4.45e-57	202	sp|P70691|UD12_MOUSE UDP-glucuronosyltransferase 1-2 OS=Mus musculus OX=10090 GN=Ugt1a2 PE=1 SV=1
TRINITY_DN11717_c0_g2_i2.p1	sp|Q64550|UD11_RAT	32.9	374	541	535	137	505	152	519	8.95e-57	201	sp|Q64550|UD11_RAT UDP-glucuronosyltransferase 1A1 OS=Rattus norvegicus OX=10116 GN=Ugt1a1 PE=1 SV=1
TRINITY_DN11717_c0_g2_i2.p1	sp|Q63886|UD11_MOUSE	32.9	374	541	535	137	505	152	519	1.24e-56	201	sp|Q63886|UD11_MOUSE UDP-glucuronosyltransferase 1A1 OS=Mus musculus OX=10090 GN=Ugt1a1 PE=1 SV=2
