TRINITY_DN11717_c0_g2_i1.p1	NP_001243973.1	72.414	203	56	0	14	216	10	212	1.32e-108	322	221	536	92	NP_001243973.1 UDP-glycosyltransferase UGT47A1 precursor [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	NP_001243969.1	36.715	207	127	3	7	211	9	213	1.46e-31	120	221	509	93	NP_001243969.1 UDP-glycosyltransferase UGT42A2 precursor [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	NP_001243970.1	30.542	203	133	3	21	216	19	220	3.77e-28	111	221	516	89	NP_001243970.1 UDP-glycosyltransferase UGT43B1 precursor [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	XP_037870428.1	30.415	217	137	3	2	208	1	213	5.37e-28	110	221	521	94	XP_037870428.1 LOW QUALITY PROTEIN: UDP-glucosyltransferase 2 [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	NP_001243972.1	30.275	218	140	4	10	215	8	225	1.14e-24	101	221	525	93	NP_001243972.1 UDP-glycosyltransferase UGT46A2 precursor [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	XP_062529504.1	32.571	175	110	2	21	192	19	188	2.89e-24	99.8	221	432	78	XP_062529504.1 UDP-glucuronosyltransferase 2B14-like isoform X1 [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	NP_001274756.1	32.759	174	109	2	22	192	20	188	3.47e-24	100	221	508	77	NP_001274756.1 UDP-glucuronosyltransferase 2B14-like precursor [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	NP_001243968.1	31.455	213	136	3	7	215	9	215	6.14e-24	99.4	221	512	95	NP_001243968.1 UDP-glycosyltransferase UGT42A1 [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	XP_062527289.1	30.909	220	140	4	8	215	8	227	7.23e-23	96.3	221	527	94	XP_062527289.1 UDP-glycosyltransferase UGT46A2 isoform X1 [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	NP_001243971.1	25.980	204	135	4	21	216	21	216	2.16e-12	65.9	221	525	89	NP_001243971.1 UDP-glycosyltransferase UGT44A1 [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	NP_001243962.1	24.561	228	138	6	11	216	8	223	9.91e-12	63.9	221	521	93	NP_001243962.1 UDP-glycosyltransferase UGT340C1 precursor [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	NP_001243980.1	27.358	212	147	2	2	208	1	210	1.07e-11	63.9	221	520	94	NP_001243980.1 UDP-glycosyltransferase UGT39B1 precursor [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	XP_062529502.1	23.556	225	150	5	6	218	7	221	4.58e-10	58.9	221	538	96	XP_062529502.1 UDP-glycosyltransferase UGT50A1 isoform X1 [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	XP_037873014.1	23.556	225	150	5	6	218	7	221	4.58e-10	58.9	221	538	96	XP_037873014.1 UDP-glycosyltransferase UGT50A1 isoform X1 [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	NP_001243994.1	23.874	222	147	5	9	218	12	223	4.72e-10	58.9	221	540	95	NP_001243994.1 UDP-glycosyltransferase UGT50A1 precursor [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	XP_062525517.1	28.302	159	97	5	6	152	1	154	1.80e-08	54.3	221	525	67	XP_062525517.1 UDP-glycosyltransferase UGT39C1 isoform X1 [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	NP_001243964.1	28.302	159	97	5	6	152	1	154	1.80e-08	54.3	221	525	67	NP_001243964.1 UDP-glycosyltransferase UGT39C1 precursor [Bombyx mori]
TRINITY_DN11717_c0_g2_i1.p1	NP_001135960.1	26.667	195	129	5	7	192	3	192	2.24e-08	53.9	221	514	84	NP_001135960.1 uridine diphosphate glucosyltransferase [Bombyx mori]
